source_path,target_path,city_id,origin_img,pixel_loc_x,pixel_loc_y,A11,A12,tx,A21,A22,ty
../Cities/origin/@CITY_1@seg670850 (2)@432@618@.png,../Cities/origin/@CITY_1@seg670850 (3)@432@618@.png,CITY_1,seg670850,432,618,0.9091648,-0.22536111,4.3254538,0.22536111,0.9091648,6.2631016
../Cities/origin/@CITY_1@seg670850 (2)@1304@2229@.png,../Cities/origin/@CITY_1@seg670850 (3)@1304@2229@.png,CITY_1,seg670850,1304,2229,1.0954876,-0.25548035,-9.2111845,0.25548035,1.0954876,-3.0603042
../Cities/origin/@CITY_1@seg670850 (2)@1230@2452@.png,../Cities/origin/@CITY_1@seg670850 (3)@1230@2452@.png,CITY_1,seg670850,1230,2452,0.85845333,-0.08907541,-6.504204,0.08907541,0.85845333,-7.6292324
../Cities/origin/@CITY_1@seg670850 (2)@3814@3190@.png,../Cities/origin/@CITY_1@seg670850 (3)@3814@3190@.png,CITY_1,seg670850,3814,3190,1.0399976,0.16475658,4.211576,-0.16475658,1.0399976,-0.641831
../Cities/origin/@CITY_1@seg670850 (2)@260@3855@.png,../Cities/origin/@CITY_1@seg670850 (3)@260@3855@.png,CITY_1,seg670850,260,3855,0.9605054,0.17214806,-9.8524685,-0.17214806,0.9605054,-0.8593595
../Cities/origin/@CITY_1@seg670850 (2)@3526@3780@.png,../Cities/origin/@CITY_1@seg670850 (3)@3526@3780@.png,CITY_1,seg670850,3526,3780,1.0422404,-0.0933506,-8.37012,0.0933506,1.0422404,5.756968
../Cities/origin/@CITY_1@seg670850 (2)@3505@1421@.png,../Cities/origin/@CITY_1@seg670850 (3)@3505@1421@.png,CITY_1,seg670850,3505,1421,0.86868536,0.16018009,-4.8979115,-0.16018009,0.86868536,6.743715
../Cities/origin/@CITY_1@seg670850 (2)@1883@207@.png,../Cities/origin/@CITY_1@seg670850 (3)@1883@207@.png,CITY_1,seg670850,1883,207,1.0745046,-0.28771082,-4.644261,0.28771082,1.0745046,-0.0843358
../Cities/origin/@CITY_1@seg670850 (2)@1967@2768@.png,../Cities/origin/@CITY_1@seg670850 (3)@1967@2768@.png,CITY_1,seg670850,1967,2768,0.95297176,-0.2532639,-8.939719,0.2532639,0.95297176,8.542565
../Cities/origin/@CITY_1@seg670850 (2)@1069@1144@.png,../Cities/origin/@CITY_1@seg670850 (3)@1069@1144@.png,CITY_1,seg670850,1069,1144,1.0794305,0.014252233,-4.9230704,-0.014252233,1.0794305,1.8870944
../Cities/origin/@CITY_1@seg670850 (2)@4195@874@.png,../Cities/origin/@CITY_1@seg670850 (3)@4195@874@.png,CITY_1,seg670850,4195,874,0.99431473,0.13784432,9.746798,-0.13784432,0.99431473,9.171341
../Cities/origin/@CITY_1@seg670850 (2)@2265@4@.png,../Cities/origin/@CITY_1@seg670850 (3)@2265@4@.png,CITY_1,seg670850,2265,4,0.8008067,-0.0028991485,8.116012,0.0028991485,0.8008067,8.773938
../Cities/origin/@CITY_1@seg670850 (2)@1387@1305@.png,../Cities/origin/@CITY_1@seg670850 (3)@1387@1305@.png,CITY_1,seg670850,1387,1305,1.0190191,-0.08792624,-7.1295156,0.08792624,1.0190191,5.224118
../Cities/origin/@CITY_1@seg670850 (2)@4181@3248@.png,../Cities/origin/@CITY_1@seg670850 (3)@4181@3248@.png,CITY_1,seg670850,4181,3248,1.0506637,-0.27801347,5.004645,0.27801347,1.0506637,-8.5684185
../Cities/origin/@CITY_1@seg670850 (2)@851@1876@.png,../Cities/origin/@CITY_1@seg670850 (3)@851@1876@.png,CITY_1,seg670850,851,1876,0.7977166,-0.11409711,-2.5811884,0.11409711,0.7977166,-9.210482
../Cities/origin/@CITY_1@seg670850 (2)@2951@1739@.png,../Cities/origin/@CITY_1@seg670850 (3)@2951@1739@.png,CITY_1,seg670850,2951,1739,0.81265044,0.1060873,9.924101,-0.1060873,0.81265044,-2.5833263
../Cities/origin/@CITY_1@seg670850 (2)@2067@3356@.png,../Cities/origin/@CITY_1@seg670850 (3)@2067@3356@.png,CITY_1,seg670850,2067,3356,0.98246074,-0.21713135,6.7381797,0.21713135,0.98246074,5.272381
../Cities/origin/@CITY_1@seg670850 (2)@4119@2119@.png,../Cities/origin/@CITY_1@seg670850 (3)@4119@2119@.png,CITY_1,seg670850,4119,2119,1.0313382,-0.023080036,5.2697306,0.023080036,1.0313382,-8.661587
../Cities/origin/@CITY_1@seg670850 (2)@1596@3146@.png,../Cities/origin/@CITY_1@seg670850 (3)@1596@3146@.png,CITY_1,seg670850,1596,3146,0.93048257,-0.19264618,0.3956333,0.19264618,0.93048257,4.82544
../Cities/origin/@CITY_1@seg670850 (2)@2801@11@.png,../Cities/origin/@CITY_1@seg670850 (3)@2801@11@.png,CITY_1,seg670850,2801,11,1.1695052,0.016607381,-3.1883426,-0.016607381,1.1695052,5.432475
../Cities/origin/@CITY_1@seg670850 (2)@786@3446@.png,../Cities/origin/@CITY_1@seg670850 (3)@786@3446@.png,CITY_1,seg670850,786,3446,1.1026427,-0.18131685,7.83553,0.18131685,1.1026427,-4.786554
../Cities/origin/@CITY_1@seg670850 (2)@2893@235@.png,../Cities/origin/@CITY_1@seg670850 (3)@2893@235@.png,CITY_1,seg670850,2893,235,1.0957781,-0.08651053,0.005052242,0.08651053,1.0957781,-9.532805
../Cities/origin/@CITY_1@seg670850 (2)@3567@46@.png,../Cities/origin/@CITY_1@seg670850 (3)@3567@46@.png,CITY_1,seg670850,3567,46,1.076276,-0.05498441,3.4106627,0.05498441,1.076276,1.9005967
../Cities/origin/@CITY_1@seg670850 (2)@3495@824@.png,../Cities/origin/@CITY_1@seg670850 (3)@3495@824@.png,CITY_1,seg670850,3495,824,1.1579797,-0.03214469,7.4459143,0.03214469,1.1579797,8.039539
../Cities/origin/@CITY_1@seg670850 (2)@1532@1037@.png,../Cities/origin/@CITY_1@seg670850 (3)@1532@1037@.png,CITY_1,seg670850,1532,1037,1.1502432,-0.1485206,9.609365,0.1485206,1.1502432,2.2013881
../Cities/origin/@CITY_1@seg670850 (2)@1636@664@.png,../Cities/origin/@CITY_1@seg670850 (3)@1636@664@.png,CITY_1,seg670850,1636,664,0.97303975,-0.045055535,-7.6040382,0.045055535,0.97303975,-4.5139937
../Cities/origin/@CITY_1@seg670850 (2)@2529@2688@.png,../Cities/origin/@CITY_1@seg670850 (3)@2529@2688@.png,CITY_1,seg670850,2529,2688,1.1393554,0.0539242,2.6579943,-0.0539242,1.1393554,3.9907148
../Cities/origin/@CITY_1@seg670850 (2)@3957@3849@.png,../Cities/origin/@CITY_1@seg670850 (3)@3957@3849@.png,CITY_1,seg670850,3957,3849,1.1645823,0.098012775,-7.5426702,-0.098012775,1.1645823,-8.655719
../Cities/origin/@CITY_1@seg670850 (2)@139@2821@.png,../Cities/origin/@CITY_1@seg670850 (3)@139@2821@.png,CITY_1,seg670850,139,2821,0.8747285,0.0063188346,-1.3957138,-0.0063188346,0.8747285,3.5060542
../Cities/origin/@CITY_1@seg670850 (2)@2289@404@.png,../Cities/origin/@CITY_1@seg670850 (3)@2289@404@.png,CITY_1,seg670850,2289,404,0.93026423,0.10842367,5.8654003,-0.10842367,0.93026423,3.3290548
../Cities/origin/@CITY_1@seg670850 (2)@3802@3086@.png,../Cities/origin/@CITY_1@seg670850 (3)@3802@3086@.png,CITY_1,seg670850,3802,3086,0.9195182,0.14016376,-5.6259904,-0.14016376,0.9195182,-7.5629654
../Cities/origin/@CITY_1@seg670850 (2)@1917@2624@.png,../Cities/origin/@CITY_1@seg670850 (3)@1917@2624@.png,CITY_1,seg670850,1917,2624,1.0099357,0.021719001,8.15006,-0.021719001,1.0099357,6.5875797
../Cities/origin/@CITY_1@seg670850 (2)@3165@935@.png,../Cities/origin/@CITY_1@seg670850 (3)@3165@935@.png,CITY_1,seg670850,3165,935,1.1489439,-0.09205847,8.864383,0.09205847,1.1489439,8.397641
../Cities/origin/@CITY_1@seg670850 (2)@3695@3919@.png,../Cities/origin/@CITY_1@seg670850 (3)@3695@3919@.png,CITY_1,seg670850,3695,3919,1.0173248,-0.17354774,-7.487147,0.17354774,1.0173248,-4.572907
../Cities/origin/@CITY_1@seg670850 (2)@1390@2132@.png,../Cities/origin/@CITY_1@seg670850 (3)@1390@2132@.png,CITY_1,seg670850,1390,2132,0.97043943,-0.2295221,2.1000054,0.2295221,0.97043943,-8.214348
../Cities/origin/@CITY_1@seg670850 (2)@3749@3396@.png,../Cities/origin/@CITY_1@seg670850 (3)@3749@3396@.png,CITY_1,seg670850,3749,3396,1.1560134,-0.2104942,-9.001583,0.2104942,1.1560134,-2.0704148
../Cities/origin/@CITY_1@seg670850 (2)@2131@1299@.png,../Cities/origin/@CITY_1@seg670850 (3)@2131@1299@.png,CITY_1,seg670850,2131,1299,0.84278625,0.19598344,1.3548883,-0.19598344,0.84278625,1.5824847
../Cities/origin/@CITY_1@seg670850 (2)@2371@3016@.png,../Cities/origin/@CITY_1@seg670850 (3)@2371@3016@.png,CITY_1,seg670850,2371,3016,0.94144046,-0.05023949,-0.12436294,0.05023949,0.94144046,-9.805124
../Cities/origin/@CITY_1@seg670850 (2)@825@717@.png,../Cities/origin/@CITY_1@seg670850 (3)@825@717@.png,CITY_1,seg670850,825,717,1.0491574,-0.20760451,-4.9920053,0.20760451,1.0491574,-5.664414
../Cities/origin/@CITY_1@seg670850 (2)@3066@991@.png,../Cities/origin/@CITY_1@seg670850 (3)@3066@991@.png,CITY_1,seg670850,3066,991,0.7670944,0.17743705,-1.754417,-0.17743705,0.7670944,-9.019983
../Cities/origin/@CITY_1@seg670850 (2)@3379@3383@.png,../Cities/origin/@CITY_1@seg670850 (3)@3379@3383@.png,CITY_1,seg670850,3379,3383,1.091729,0.081934124,9.133641,-0.081934124,1.091729,6.1503143
../Cities/origin/@CITY_1@seg670850 (2)@533@2653@.png,../Cities/origin/@CITY_1@seg670850 (3)@533@2653@.png,CITY_1,seg670850,533,2653,0.91993594,-0.07686136,1.9296455,0.07686136,0.91993594,-4.4175143
../Cities/origin/@CITY_1@seg670850 (2)@1036@543@.png,../Cities/origin/@CITY_1@seg670850 (3)@1036@543@.png,CITY_1,seg670850,1036,543,0.77310145,0.1539798,-5.6523805,-0.1539798,0.77310145,1.3955141
../Cities/origin/@CITY_1@seg670850 (2)@1928@3154@.png,../Cities/origin/@CITY_1@seg670850 (3)@1928@3154@.png,CITY_1,seg670850,1928,3154,1.1317084,-0.29511136,-2.764516,0.29511136,1.1317084,-3.913319
../Cities/origin/@CITY_1@seg670850 (2)@266@1061@.png,../Cities/origin/@CITY_1@seg670850 (3)@266@1061@.png,CITY_1,seg670850,266,1061,1.0951638,0.007823583,9.318824,-0.007823583,1.0951638,8.874943
../Cities/origin/@CITY_1@seg670850 (2)@2042@470@.png,../Cities/origin/@CITY_1@seg670850 (3)@2042@470@.png,CITY_1,seg670850,2042,470,0.74685895,0.09170973,-8.89246,-0.09170973,0.74685895,8.364908
../Cities/origin/@CITY_1@seg670850 (2)@2068@1922@.png,../Cities/origin/@CITY_1@seg670850 (3)@2068@1922@.png,CITY_1,seg670850,2068,1922,0.76739454,0.05952246,-9.163873,-0.05952246,0.76739454,9.414296
../Cities/origin/@CITY_1@seg670850 (2)@3236@175@.png,../Cities/origin/@CITY_1@seg670850 (3)@3236@175@.png,CITY_1,seg670850,3236,175,0.96466875,0.022285445,-5.222382,-0.022285445,0.96466875,-4.2600865
../Cities/origin/@CITY_1@seg670850 (2)@292@4188@.png,../Cities/origin/@CITY_1@seg670850 (3)@292@4188@.png,CITY_1,seg670850,292,4188,0.764345,-0.095447056,-9.685775,0.095447056,0.764345,5.995047
../Cities/origin/@CITY_1@seg670850 (2)@4043@3482@.png,../Cities/origin/@CITY_1@seg670850 (3)@4043@3482@.png,CITY_1,seg670850,4043,3482,1.0176921,0.23756973,6.6224604,-0.23756973,1.0176921,3.0341601
../Cities/origin/@CITY_1@seg670850 (2)@200@811@.png,../Cities/origin/@CITY_1@seg670850 (3)@200@811@.png,CITY_1,seg670850,200,811,0.982516,0.24122481,7.8662467,-0.24122481,0.982516,-5.543325
../Cities/origin/@CITY_1@seg670850 (2)@3656@171@.png,../Cities/origin/@CITY_1@seg670850 (3)@3656@171@.png,CITY_1,seg670850,3656,171,1.221537,0.12835768,-3.8527658,-0.12835768,1.221537,-3.272988
../Cities/origin/@CITY_1@seg670850 (2)@554@2129@.png,../Cities/origin/@CITY_1@seg670850 (3)@554@2129@.png,CITY_1,seg670850,554,2129,0.9042271,-0.15844262,-8.599231,0.15844262,0.9042271,-5.2465477
../Cities/origin/@CITY_1@seg670850 (2)@3755@288@.png,../Cities/origin/@CITY_1@seg670850 (3)@3755@288@.png,CITY_1,seg670850,3755,288,1.1670463,0.29166552,2.9782617,-0.29166552,1.1670463,-8.861954
../Cities/origin/@CITY_1@seg670850 (2)@3885@3721@.png,../Cities/origin/@CITY_1@seg670850 (3)@3885@3721@.png,CITY_1,seg670850,3885,3721,0.92003965,-0.0037518933,-6.198562,0.0037518933,0.92003965,-7.9385357
../Cities/origin/@CITY_1@seg670850 (2)@4120@435@.png,../Cities/origin/@CITY_1@seg670850 (3)@4120@435@.png,CITY_1,seg670850,4120,435,1.1676829,-0.029184809,9.237423,0.029184809,1.1676829,1.8308156
../Cities/origin/@CITY_1@seg670850 (2)@2705@2023@.png,../Cities/origin/@CITY_1@seg670850 (3)@2705@2023@.png,CITY_1,seg670850,2705,2023,0.9071989,0.1903761,-4.2314706,-0.1903761,0.9071989,-4.73823
../Cities/origin/@CITY_1@seg670850 (2)@3919@2328@.png,../Cities/origin/@CITY_1@seg670850 (3)@3919@2328@.png,CITY_1,seg670850,3919,2328,1.1444026,-0.0022924542,9.332885,0.0022924542,1.1444026,-6.162073
../Cities/origin/@CITY_1@seg670850 (2)@2288@214@.png,../Cities/origin/@CITY_1@seg670850 (3)@2288@214@.png,CITY_1,seg670850,2288,214,0.8027878,0.08924635,-9.957638,-0.08924635,0.8027878,2.9026103
../Cities/origin/@CITY_1@seg670850 (2)@1612@3776@.png,../Cities/origin/@CITY_1@seg670850 (3)@1612@3776@.png,CITY_1,seg670850,1612,3776,0.89593446,0.12721345,-5.536873,-0.12721345,0.89593446,-1.257763
../Cities/origin/@CITY_1@seg670850 (2)@3273@34@.png,../Cities/origin/@CITY_1@seg670850 (3)@3273@34@.png,CITY_1,seg670850,3273,34,0.9570881,0.074184835,-4.712378,-0.074184835,0.9570881,-2.6299462
../Cities/origin/@CITY_1@seg670850 (2)@3585@1562@.png,../Cities/origin/@CITY_1@seg670850 (3)@3585@1562@.png,CITY_1,seg670850,3585,1562,1.1386793,-0.11791321,-4.7392325,0.11791321,1.1386793,-3.8506622
../Cities/origin/@CITY_1@seg670850 (2)@41@3936@.png,../Cities/origin/@CITY_1@seg670850 (3)@41@3936@.png,CITY_1,seg670850,41,3936,0.85060596,-0.010466067,1.4741461,0.010466067,0.85060596,1.945322
../Cities/origin/@CITY_1@seg670850 (2)@1662@4074@.png,../Cities/origin/@CITY_1@seg670850 (3)@1662@4074@.png,CITY_1,seg670850,1662,4074,1.0968356,-0.28990704,-2.9238203,0.28990704,1.0968356,8.215102
../Cities/origin/@CITY_1@seg670850 (2)@3906@3072@.png,../Cities/origin/@CITY_1@seg670850 (3)@3906@3072@.png,CITY_1,seg670850,3906,3072,0.8359318,-0.22268231,-6.097421,0.22268231,0.8359318,-1.8254746
../Cities/origin/@CITY_1@seg670850 (2)@486@3343@.png,../Cities/origin/@CITY_1@seg670850 (3)@486@3343@.png,CITY_1,seg670850,486,3343,1.0711138,0.06182137,-9.827042,-0.06182137,1.0711138,-8.63267
../Cities/origin/@CITY_1@seg670850 (2)@3574@927@.png,../Cities/origin/@CITY_1@seg670850 (3)@3574@927@.png,CITY_1,seg670850,3574,927,0.9770382,-0.043320443,0.59474796,0.043320443,0.9770382,5.3378158
../Cities/origin/@CITY_1@seg670850 (2)@3566@3892@.png,../Cities/origin/@CITY_1@seg670850 (3)@3566@3892@.png,CITY_1,seg670850,3566,3892,1.0310327,-0.043789513,4.17908,0.043789513,1.0310327,2.068971
../Cities/origin/@CITY_1@seg670850 (2)@1851@2540@.png,../Cities/origin/@CITY_1@seg670850 (3)@1851@2540@.png,CITY_1,seg670850,1851,2540,1.1971272,0.06428564,-6.114558,-0.06428564,1.1971272,-7.208164
../Cities/origin/@CITY_1@seg670850 (2)@277@593@.png,../Cities/origin/@CITY_1@seg670850 (3)@277@593@.png,CITY_1,seg670850,277,593,0.81697613,0.062432982,-0.05008432,-0.062432982,0.81697613,4.450932
../Cities/origin/@CITY_1@seg670850 (2)@2006@2992@.png,../Cities/origin/@CITY_1@seg670850 (3)@2006@2992@.png,CITY_1,seg670850,2006,2992,0.8712672,-0.146974,9.776366,0.146974,0.8712672,-8.310055
../Cities/origin/@CITY_1@seg670850 (2)@3045@15@.png,../Cities/origin/@CITY_1@seg670850 (3)@3045@15@.png,CITY_1,seg670850,3045,15,1.2359697,-0.12932104,9.546354,0.12932104,1.2359697,7.99508
../Cities/origin/@CITY_1@seg670850 (2)@2776@555@.png,../Cities/origin/@CITY_1@seg670850 (3)@2776@555@.png,CITY_1,seg670850,2776,555,1.1268047,0.14974914,-2.6594324,-0.14974914,1.1268047,-0.88900745
../Cities/origin/@CITY_1@seg670850 (2)@940@1461@.png,../Cities/origin/@CITY_1@seg670850 (3)@940@1461@.png,CITY_1,seg670850,940,1461,0.87232095,0.072803535,-8.945476,-0.072803535,0.87232095,-1.9200451
../Cities/origin/@CITY_1@seg670850 (2)@764@1123@.png,../Cities/origin/@CITY_1@seg670850 (3)@764@1123@.png,CITY_1,seg670850,764,1123,0.9492532,0.021953618,-6.067262,-0.021953618,0.9492532,4.976198
../Cities/origin/@CITY_1@seg670850 (2)@3704@1828@.png,../Cities/origin/@CITY_1@seg670850 (3)@3704@1828@.png,CITY_1,seg670850,3704,1828,0.9311755,-0.014027242,8.724929,0.014027242,0.9311755,-2.4589627
../Cities/origin/@CITY_1@seg670850 (2)@801@2590@.png,../Cities/origin/@CITY_1@seg670850 (3)@801@2590@.png,CITY_1,seg670850,801,2590,0.9465926,0.052320056,-0.35839078,-0.052320056,0.9465926,-9.432354
../Cities/origin/@CITY_1@seg670850 (2)@3478@162@.png,../Cities/origin/@CITY_1@seg670850 (3)@3478@162@.png,CITY_1,seg670850,3478,162,1.1921042,-0.15035518,5.9930544,0.15035518,1.1921042,-4.0981874
../Cities/origin/@CITY_1@seg670850 (2)@459@360@.png,../Cities/origin/@CITY_1@seg670850 (3)@459@360@.png,CITY_1,seg670850,459,360,0.8941501,0.037479654,-1.7591391,-0.037479654,0.8941501,-4.099744
../Cities/origin/@CITY_1@seg670850 (2)@1651@3017@.png,../Cities/origin/@CITY_1@seg670850 (3)@1651@3017@.png,CITY_1,seg670850,1651,3017,0.78098637,-0.18283726,-8.4687195,0.18283726,0.78098637,7.482053
../Cities/origin/@CITY_1@seg670850 (2)@3941@590@.png,../Cities/origin/@CITY_1@seg670850 (3)@3941@590@.png,CITY_1,seg670850,3941,590,0.8832855,0.13169341,-8.130733,-0.13169341,0.8832855,-5.9770875
../Cities/origin/@CITY_1@seg670850 (2)@3528@2641@.png,../Cities/origin/@CITY_1@seg670850 (3)@3528@2641@.png,CITY_1,seg670850,3528,2641,0.77743274,-0.021695288,-6.3740034,0.021695288,0.77743274,-0.92894554
../Cities/origin/@CITY_1@seg670850 (2)@902@491@.png,../Cities/origin/@CITY_1@seg670850 (3)@902@491@.png,CITY_1,seg670850,902,491,0.84282655,-0.09487552,-7.8618097,0.09487552,0.84282655,-7.8103914
../Cities/origin/@CITY_1@seg670850 (2)@3448@2933@.png,../Cities/origin/@CITY_1@seg670850 (3)@3448@2933@.png,CITY_1,seg670850,3448,2933,0.7903914,0.15357524,3.00735,-0.15357524,0.7903914,9.478263
../Cities/origin/@CITY_1@seg670850 (2)@1798@1300@.png,../Cities/origin/@CITY_1@seg670850 (3)@1798@1300@.png,CITY_1,seg670850,1798,1300,1.1452988,-0.14172885,-5.682668,0.14172885,1.1452988,-5.223592
../Cities/origin/@CITY_1@seg670850 (2)@4109@1532@.png,../Cities/origin/@CITY_1@seg670850 (3)@4109@1532@.png,CITY_1,seg670850,4109,1532,0.98096806,0.231197,-1.1195605,-0.231197,0.98096806,9.987684
../Cities/origin/@CITY_1@seg670850 (2)@3573@324@.png,../Cities/origin/@CITY_1@seg670850 (3)@3573@324@.png,CITY_1,seg670850,3573,324,0.88279516,-0.12844333,2.179162,0.12844333,0.88279516,5.96561
../Cities/origin/@CITY_1@seg670850 (2)@4006@2116@.png,../Cities/origin/@CITY_1@seg670850 (3)@4006@2116@.png,CITY_1,seg670850,4006,2116,1.003869,-0.0993268,8.682311,0.0993268,1.003869,-5.897476
../Cities/origin/@CITY_1@seg670850 (2)@2171@745@.png,../Cities/origin/@CITY_1@seg670850 (3)@2171@745@.png,CITY_1,seg670850,2171,745,0.82281095,0.06969674,-5.404842,-0.06969674,0.82281095,-2.1677053
../Cities/origin/@CITY_1@seg670850 (2)@2622@3090@.png,../Cities/origin/@CITY_1@seg670850 (3)@2622@3090@.png,CITY_1,seg670850,2622,3090,0.8362165,0.0072091375,5.49277,-0.0072091375,0.8362165,1.9768261
../Cities/origin/@CITY_1@seg670850 (2)@2223@1118@.png,../Cities/origin/@CITY_1@seg670850 (3)@2223@1118@.png,CITY_1,seg670850,2223,1118,1.0235234,0.15335953,2.046284,-0.15335953,1.0235234,-4.9760013
../Cities/origin/@CITY_1@seg670850 (2)@3714@1193@.png,../Cities/origin/@CITY_1@seg670850 (3)@3714@1193@.png,CITY_1,seg670850,3714,1193,0.8444122,-0.14759658,-1.1512877,0.14759658,0.8444122,2.838363
../Cities/origin/@CITY_1@seg670850 (2)@3232@410@.png,../Cities/origin/@CITY_1@seg670850 (3)@3232@410@.png,CITY_1,seg670850,3232,410,0.9111769,0.06534356,9.925756,-0.06534356,0.9111769,4.1989093
../Cities/origin/@CITY_1@seg670850 (2)@777@477@.png,../Cities/origin/@CITY_1@seg670850 (3)@777@477@.png,CITY_1,seg670850,777,477,0.81550556,0.15388666,-4.7297955,-0.15388666,0.81550556,1.6506637
../Cities/origin/@CITY_1@seg670850 (2)@768@4047@.png,../Cities/origin/@CITY_1@seg670850 (3)@768@4047@.png,CITY_1,seg670850,768,4047,1.1011398,0.19777168,-1.8770299,-0.19777168,1.1011398,-3.4812467
../Cities/origin/@CITY_1@seg670850 (2)@2072@2520@.png,../Cities/origin/@CITY_1@seg670850 (3)@2072@2520@.png,CITY_1,seg670850,2072,2520,0.79260296,-0.0366288,4.1682925,0.0366288,0.79260296,-1.7887332
../Cities/origin/@CITY_1@seg670850 (2)@947@4156@.png,../Cities/origin/@CITY_1@seg670850 (3)@947@4156@.png,CITY_1,seg670850,947,4156,0.9386541,0.21159022,8.865621,-0.21159022,0.9386541,5.8921986
../Cities/origin/@CITY_1@seg670850 (2)@606@1761@.png,../Cities/origin/@CITY_1@seg670850 (3)@606@1761@.png,CITY_1,seg670850,606,1761,0.9062857,-0.07990347,-2.1078084,0.07990347,0.9062857,-9.145304
../Cities/origin/@CITY_1@seg670850 (2)@1226@1322@.png,../Cities/origin/@CITY_1@seg670850 (3)@1226@1322@.png,CITY_1,seg670850,1226,1322,1.1591477,-0.20578882,-8.03007,0.20578882,1.1591477,-3.5005684
../Cities/origin/@CITY_1@seg670850 (2)@544@3577@.png,../Cities/origin/@CITY_1@seg670850 (3)@544@3577@.png,CITY_1,seg670850,544,3577,0.94571704,0.22773008,5.1990485,-0.22773008,0.94571704,1.3543096
../Cities/origin/@CITY_1@seg670850 (2)@1255@2824@.png,../Cities/origin/@CITY_1@seg670850 (3)@1255@2824@.png,CITY_1,seg670850,1255,2824,0.89753413,0.19882905,-0.5584572,-0.19882905,0.89753413,4.9077106
../Cities/origin/@CITY_1@seg670850 (2)@1112@1023@.png,../Cities/origin/@CITY_1@seg670850 (3)@1112@1023@.png,CITY_1,seg670850,1112,1023,0.88785493,-0.104250416,1.8785346,0.104250416,0.88785493,8.281406
../Cities/origin/@CITY_1@seg670850 (2)@3609@719@.png,../Cities/origin/@CITY_1@seg670850 (3)@3609@719@.png,CITY_1,seg670850,3609,719,1.0723642,0.2796908,-5.204687,-0.2796908,1.0723642,-8.864537
../Cities/origin/@CITY_1@seg670850 (2)@875@3124@.png,../Cities/origin/@CITY_1@seg670850 (3)@875@3124@.png,CITY_1,seg670850,875,3124,1.0002649,0.01833554,-7.347273,-0.01833554,1.0002649,6.764226
../Cities/origin/@CITY_1@seg670850 (2)@2360@3304@.png,../Cities/origin/@CITY_1@seg670850 (3)@2360@3304@.png,CITY_1,seg670850,2360,3304,0.81183374,-0.12146849,0.21139012,0.12146849,0.81183374,3.646939
../Cities/origin/@CITY_1@seg670850 (2)@4183@3835@.png,../Cities/origin/@CITY_1@seg670850 (3)@4183@3835@.png,CITY_1,seg670850,4183,3835,0.9328385,0.050278585,-6.933853,-0.050278585,0.9328385,8.030097
../Cities/origin/@CITY_1@seg670850 (2)@2814@1456@.png,../Cities/origin/@CITY_1@seg670850 (3)@2814@1456@.png,CITY_1,seg670850,2814,1456,0.9753857,-0.260031,6.810298,0.260031,0.9753857,3.1441724
../Cities/origin/@CITY_1@seg670850 (2)@345@3029@.png,../Cities/origin/@CITY_1@seg670850 (3)@345@3029@.png,CITY_1,seg670850,345,3029,0.86486334,0.1535749,6.1705303,-0.1535749,0.86486334,-1.111335
../Cities/origin/@CITY_1@seg670850 (2)@276@3534@.png,../Cities/origin/@CITY_1@seg670850 (3)@276@3534@.png,CITY_1,seg670850,276,3534,0.8771667,0.15784337,3.3444479,-0.15784337,0.8771667,-1.9814565
../Cities/origin/@CITY_1@seg670850 (2)@3324@1834@.png,../Cities/origin/@CITY_1@seg670850 (3)@3324@1834@.png,CITY_1,seg670850,3324,1834,0.9050268,-0.11494666,-4.900595,0.11494666,0.9050268,-6.456436
../Cities/origin/@CITY_1@seg670850 (2)@4150@3023@.png,../Cities/origin/@CITY_1@seg670850 (3)@4150@3023@.png,CITY_1,seg670850,4150,3023,1.1702492,0.27063453,3.7218714,-0.27063453,1.1702492,2.7077396
../Cities/origin/@CITY_1@seg670850 (2)@3881@1208@.png,../Cities/origin/@CITY_1@seg670850 (3)@3881@1208@.png,CITY_1,seg670850,3881,1208,1.179337,-0.16725343,8.410094,0.16725343,1.179337,9.304654
../Cities/origin/@CITY_1@seg670850 (2)@1906@1587@.png,../Cities/origin/@CITY_1@seg670850 (3)@1906@1587@.png,CITY_1,seg670850,1906,1587,0.8027512,0.1683188,-3.6742785,-0.1683188,0.8027512,-3.434308
../Cities/origin/@CITY_1@seg670850 (2)@3935@3979@.png,../Cities/origin/@CITY_1@seg670850 (3)@3935@3979@.png,CITY_1,seg670850,3935,3979,1.210651,-0.30765736,6.70886,0.30765736,1.210651,-5.938529
../Cities/origin/@CITY_1@seg670850 (2)@2118@352@.png,../Cities/origin/@CITY_1@seg670850 (3)@2118@352@.png,CITY_1,seg670850,2118,352,1.1133194,0.03759043,-7.4243703,-0.03759043,1.1133194,8.198123
../Cities/origin/@CITY_1@seg670850 (2)@435@2286@.png,../Cities/origin/@CITY_1@seg670850 (3)@435@2286@.png,CITY_1,seg670850,435,2286,0.95914567,0.05749687,-5.5984397,-0.05749687,0.95914567,-3.5341253
../Cities/origin/@CITY_1@seg670850 (2)@3411@2615@.png,../Cities/origin/@CITY_1@seg670850 (3)@3411@2615@.png,CITY_1,seg670850,3411,2615,0.974574,-0.15175381,6.3750963,0.15175381,0.974574,-7.3070936
